ID,Payed Status in April,Payed Status in May,Payed Status in June,Payed Status in July,Payed Status in August,Payed Status in September,Credit Limit,Average Bill Amount,Average Pay Amount,Sex,Education_Graduate School,Education_High School,Education_Others,Education_University,Marriage_Married,Marriage_Others,Marriage_Single,Age_Young Adult (20-27),Age_Adult (28-35),Age_Middle Aged (36-45),Age_Senior (46-80),Defaulted Payment
17349,0,0,0,0,0,0,240000,71362.5,3000.0,0,0,0,0,1,0,0,1,0,0,1,0,0
17350,1,1,0,0,1,1,100000,78905.5,1500.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17351,0,0,0,0,0,0,130000,37822.0,1484.0,0,0,1,0,0,0,0,1,0,0,1,0,0
17352,1,1,1,1,1,1,20000,13245.0,1100.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17353,0,0,0,0,0,0,50000,46546.0,2100.0,0,0,0,0,1,0,0,1,0,0,1,0,0
17354,0,0,0,0,0,0,70000,21033.0,1200.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17355,0,0,0,0,0,0,30000,1269.0,425.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17356,0,0,0,0,0,0,50000,43350.0,2009.5,0,0,1,0,0,1,0,0,0,0,0,1,1
17357,0,0,0,0,0,0,500000,78394.5,8767.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17358,0,0,0,0,0,0,200000,3153.0,3197.5,0,1,0,0,0,0,0,1,0,0,1,0,0
17359,1,1,1,1,1,1,120000,29356.5,750.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17360,0,0,0,0,0,0,200000,41213.5,3037.5,0,0,0,0,1,1,0,0,0,0,0,1,0
17361,0,1,0,0,1,1,150000,76556.5,1951.5,0,0,0,0,1,0,0,1,0,0,1,0,1
17362,0,0,0,1,1,1,100000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17363,1,1,0,0,0,0,50000,8509.0,1400.0,0,0,0,0,1,0,0,1,0,0,1,0,0
17364,1,1,1,1,1,1,50000,48876.5,1500.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17365,1,0,0,0,0,0,50000,39974.5,2002.5,0,1,0,0,0,1,0,0,0,0,1,0,1
17366,0,0,0,0,0,0,550000,264248.5,9000.0,0,1,0,0,0,0,0,1,0,1,0,0,0
17367,0,1,0,0,0,1,30000,2309.0,498.0,0,0,0,0,1,1,0,0,0,1,0,0,0
17368,0,0,0,0,0,0,150000,19345.5,20506.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17369,1,1,1,0,0,0,140000,81732.5,4000.0,0,0,0,0,1,0,0,1,1,0,0,0,0
17370,0,0,0,0,0,0,50000,49222.5,1983.0,0,0,0,0,1,0,0,1,0,0,0,1,0
17371,0,0,0,0,0,0,160000,155933.0,5067.5,0,0,1,0,0,0,0,1,0,0,1,0,0
17372,0,0,0,0,0,0,50000,14424.0,2000.0,0,0,0,0,1,1,0,0,1,0,0,0,0
17373,0,0,0,0,0,0,50000,28393.5,2000.0,0,1,0,0,0,1,0,0,1,0,0,0,0
17374,0,0,0,0,0,0,110000,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
17375,0,0,1,1,1,1,50000,46881.5,906.0,0,0,1,0,0,1,0,0,0,0,1,0,1
17376,0,0,0,0,1,1,350000,267235.5,9596.5,0,0,0,0,1,0,0,1,0,1,0,0,0
17377,0,0,0,0,0,0,70000,25526.0,1259.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17378,0,0,0,0,0,1,210000,258.5,489.5,0,1,0,0,0,1,0,0,0,0,1,0,0
17379,0,0,0,0,0,0,180000,20816.0,1774.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17380,0,1,1,0,0,0,30000,15838.5,1100.0,0,0,1,0,0,1,0,0,1,0,0,0,0
17381,0,0,0,0,0,0,630000,453012.5,17500.0,0,1,0,0,0,1,0,0,0,1,0,0,0
17382,0,0,0,0,0,0,220000,90602.0,3503.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17383,0,0,0,0,0,0,280000,197905.5,6026.0,0,1,0,0,0,1,0,0,0,0,1,0,0
17384,0,0,0,0,0,0,340000,229082.0,6600.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17385,0,0,0,0,0,1,180000,416.0,416.0,0,1,0,0,0,0,0,1,0,1,0,0,1
17386,0,0,0,0,0,0,250000,24759.0,20083.5,0,0,0,0,1,1,0,0,0,1,0,0,0
17387,1,1,1,1,1,1,20000,17396.0,546.0,0,0,0,0,1,0,0,1,0,0,0,1,1
17388,0,0,0,0,0,0,140000,99291.5,4500.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17389,1,1,1,0,0,1,130000,79068.0,3250.0,0,0,0,0,1,0,0,1,0,0,1,0,1
17390,0,0,0,0,0,0,120000,27340.0,2231.0,0,1,0,0,0,1,0,0,0,0,1,0,0
17391,0,0,0,0,0,1,360000,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0
17392,0,0,0,0,0,0,240000,47764.0,1961.5,0,0,0,0,1,1,0,0,0,0,1,0,0
17393,0,0,0,0,0,0,310000,2431.0,2847.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17394,1,1,1,1,1,1,100000,46424.0,1950.0,0,0,1,0,0,1,0,0,0,0,1,0,1
17395,0,0,0,0,0,0,200000,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0
17396,1,1,1,1,1,1,80000,75113.0,3200.0,0,0,0,0,1,1,0,0,0,1,0,0,0
17397,0,0,0,0,0,0,210000,1076.0,1082.5,0,1,0,0,0,0,0,1,0,1,0,0,0
17398,0,0,0,0,0,0,180000,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
17399,0,0,0,0,0,0,70000,64301.5,27008.5,0,0,0,0,1,1,0,0,0,1,0,0,0
17400,0,0,0,0,0,0,60000,48894.0,2000.0,0,0,0,0,1,0,0,1,0,0,1,0,0
17401,0,0,0,0,0,0,200000,950.0,950.0,0,1,0,0,0,1,0,0,0,0,0,1,0
17402,0,0,0,0,0,0,50000,8029.5,1199.0,0,0,0,0,1,0,0,1,0,0,0,1,0
17403,0,1,1,0,1,1,50000,7083.5,258.0,0,0,1,0,0,1,0,0,0,0,1,0,1
17404,0,0,1,0,0,0,70000,67024.5,2032.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17405,0,0,0,0,0,0,130000,9527.0,4044.0,0,0,0,0,1,1,0,0,0,0,0,1,0
17406,0,0,0,0,0,0,140000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0
17407,0,0,0,0,0,0,350000,39167.0,1750.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17408,0,0,0,0,0,0,150000,216.0,216.0,0,1,0,0,0,0,0,1,0,1,0,0,0
17409,0,0,0,0,0,0,50000,31969.5,1061.5,0,0,0,0,1,1,0,0,0,0,1,0,0
17410,0,0,0,0,0,0,50000,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0
17411,0,0,0,0,0,0,30000,14602.0,1300.0,0,0,0,0,1,0,0,1,0,0,1,0,0
17412,0,0,0,0,0,0,20000,15388.5,1414.5,0,0,1,0,0,1,0,0,0,0,1,0,0
17413,0,0,0,0,0,0,50000,16652.5,2000.0,0,0,0,0,1,0,0,1,0,1,0,0,0
17414,1,1,1,1,1,1,30000,17191.0,800.0,0,0,0,0,1,0,0,1,0,0,0,1,1
17415,0,0,1,0,0,0,230000,5131.5,4339.0,0,0,0,1,0,0,0,1,0,0,0,1,0
17416,0,0,0,0,1,1,70000,69015.0,1202.5,0,0,1,0,0,1,0,0,0,0,1,0,1
17417,1,1,0,0,0,0,30000,19179.0,1200.0,0,0,0,0,1,0,0,1,0,0,0,1,0
17418,0,0,0,1,0,0,150000,149449.5,6573.0,0,0,1,0,0,1,0,0,0,1,0,0,0
17419,0,0,0,0,0,0,40000,21517.5,1440.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17420,0,0,0,0,0,0,250000,84198.5,2607.5,0,0,0,0,1,1,0,0,0,1,0,0,0
17421,1,0,0,1,1,1,200000,32799.5,2501.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17422,0,0,1,0,0,1,190000,1475.5,1650.0,0,0,0,0,1,1,0,0,0,1,0,0,0
17423,0,0,0,0,0,0,390000,28090.5,3624.5,0,1,0,0,0,1,0,0,0,1,0,0,0
17424,0,0,0,1,0,0,20000,17378.5,950.0,0,0,1,0,0,1,0,0,0,0,1,0,1
17425,0,0,0,0,0,0,200000,158408.5,5905.5,0,0,0,0,1,1,0,0,0,0,0,1,0
17426,0,0,0,0,0,0,60000,58888.5,2323.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17427,0,0,1,0,0,0,30000,27985.0,1000.0,0,0,0,0,1,0,0,1,0,0,1,0,0
17428,0,0,0,0,0,0,230000,51080.5,2206.5,0,0,0,0,1,0,0,1,0,0,1,0,0
17429,0,0,0,0,0,0,130000,85326.5,3551.5,0,0,0,0,1,1,0,0,0,1,0,0,0
17430,0,0,0,0,0,0,140000,81499.5,3350.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17431,0,0,0,0,0,1,360000,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0
17432,0,1,1,1,1,1,20000,8407.5,652.5,0,1,0,0,0,0,0,1,0,1,0,0,1
17433,0,0,0,0,0,0,100000,1543.0,1359.0,0,0,0,0,1,0,0,1,0,1,0,0,0
17434,0,0,0,0,0,1,210000,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0
17435,0,0,0,0,0,0,50000,1351.5,1261.0,0,0,1,0,0,1,0,0,0,1,0,0,0
17436,0,0,0,0,0,0,380000,346521.5,13668.5,0,1,0,0,0,1,0,0,0,0,1,0,0
17437,0,0,0,0,0,0,50000,46367.0,1150.0,0,1,0,0,0,0,0,1,0,0,1,0,0
17438,0,0,0,0,0,0,200000,2708.5,2719.5,0,0,0,0,1,0,0,1,0,1,0,0,0
17439,0,0,0,0,0,0,50000,32489.5,1467.0,0,1,0,0,0,1,0,0,0,1,0,0,0
17440,0,0,0,0,0,0,150000,120354.5,4451.5,0,1,0,0,0,1,0,0,0,1,0,0,0
17441,0,0,0,0,0,0,30000,13301.5,1960.0,0,0,0,0,1,1,0,0,0,1,0,0,1
17442,0,0,0,0,1,1,30000,28446.0,1231.0,0,0,0,0,1,0,0,1,0,1,0,0,1
17443,0,0,0,0,0,0,110000,116560.5,3800.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17444,1,0,0,0,0,0,30000,22445.0,1525.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17445,0,0,0,0,0,1,130000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17446,0,1,0,0,1,1,260000,231200.5,7056.5,0,0,0,0,1,1,0,0,0,0,1,0,1
17447,1,1,1,1,1,1,30000,25495.0,1100.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17448,0,0,0,0,0,0,220000,124426.0,5000.0,0,0,0,0,1,0,0,1,0,0,0,1,0
17449,0,0,0,0,0,0,120000,11040.0,1463.0,0,1,0,0,0,1,0,0,0,1,0,0,1
17450,0,1,1,0,0,0,100000,57827.5,5000.0,0,0,0,0,1,0,0,1,0,0,1,0,0
17451,0,0,0,0,0,0,100000,83585.0,2207.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17452,0,0,0,0,0,0,70000,72276.0,2345.5,0,0,0,0,1,0,0,1,0,0,1,0,1
17453,0,0,0,0,1,1,20000,14364.0,1600.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17454,0,0,0,0,1,0,320000,15115.5,5000.0,0,1,0,0,0,1,0,0,0,0,1,0,0
17455,0,0,0,0,0,0,210000,200859.0,5576.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17456,0,0,0,0,0,0,90000,82007.0,5750.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17457,1,0,0,0,0,0,120000,97101.5,4315.5,0,0,1,0,0,1,0,0,0,0,1,0,0
17458,0,0,0,0,0,0,360000,59319.0,1724.0,0,0,0,0,1,1,0,0,0,1,0,0,0
17459,0,1,0,0,0,0,140000,87692.0,3402.5,0,0,1,0,0,1,0,0,0,1,0,0,0
17460,0,0,0,0,0,0,300000,7346.0,1814.0,0,1,0,0,0,1,0,0,0,1,0,0,0
17461,0,0,0,1,0,1,90000,585.0,390.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17462,0,0,0,0,0,1,170000,1130.0,1130.0,0,0,1,0,0,0,0,1,0,0,1,0,1
17463,0,0,0,0,0,0,190000,111042.0,6500.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17464,0,0,0,0,0,0,140000,585.0,390.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17465,1,1,0,0,0,0,200000,42778.5,1800.0,0,1,0,0,0,1,0,0,0,0,1,0,0
17466,0,0,0,0,0,0,500000,83690.5,4116.5,0,0,0,0,1,1,0,0,0,0,1,0,0
17467,0,0,0,0,0,0,300000,2831.0,3168.0,0,1,0,0,0,1,0,0,0,0,1,0,0
17468,0,0,0,0,0,0,180000,139955.5,5000.0,0,0,0,0,1,0,0,1,0,1,0,0,0
17469,0,0,0,0,0,0,360000,2126.5,1969.5,0,0,1,0,0,1,0,0,0,0,1,0,0
17470,0,0,0,0,0,0,90000,41781.5,1650.0,0,0,0,0,1,1,0,0,0,1,0,0,0
17471,0,0,0,0,0,0,150000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17472,0,0,0,0,0,0,500000,96133.0,5055.0,0,1,0,0,0,1,0,0,0,1,0,0,0
17473,0,0,0,0,0,0,80000,27262.5,1610.0,0,0,0,0,1,0,0,1,0,1,0,0,0
17474,0,0,1,0,1,1,10000,3530.5,1150.0,0,0,1,0,0,0,0,1,0,0,1,0,1
17475,0,0,0,0,0,0,180000,13057.0,15326.0,0,1,0,0,0,1,0,0,0,0,1,0,0
17476,0,0,0,0,0,0,150000,95478.5,5020.5,0,0,0,1,0,0,0,1,0,0,1,0,0
17477,0,0,0,0,0,0,80000,4914.0,2556.5,0,1,0,0,0,1,0,0,0,0,1,0,0
17478,1,1,0,0,1,1,60000,16784.5,1000.0,0,0,0,0,1,1,0,0,0,1,0,0,1
17479,0,0,0,0,0,0,240000,380.0,380.0,0,1,0,0,0,1,0,0,0,1,0,0,0
17480,0,0,0,0,0,0,50000,21572.0,1399.5,0,0,1,0,0,1,0,0,0,1,0,0,0
17481,0,0,0,0,0,0,230000,22167.0,3933.5,0,1,0,0,0,0,0,1,0,1,0,0,0
17482,0,0,0,0,0,0,40000,36492.0,1783.5,0,0,0,0,1,0,0,1,0,1,0,0,0
17483,0,0,0,1,1,1,250000,0.0,0.0,0,0,0,0,1,1,0,0,0,1,0,0,1
17484,0,0,1,1,1,1,50000,49063.0,1200.0,0,0,0,0,1,1,0,0,0,1,0,0,0
17485,1,1,1,1,1,1,120000,54771.5,2800.0,0,0,1,0,0,1,0,0,0,0,1,0,1
17486,1,1,1,1,1,1,50000,25227.0,1150.0,0,0,1,0,0,0,0,1,0,0,1,0,1
17487,0,0,0,0,0,0,60000,47693.5,1589.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17488,0,0,0,0,0,0,160000,80202.0,2986.0,0,0,1,0,0,0,0,1,0,1,0,0,0
17489,0,0,0,0,0,0,50000,4615.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17490,0,0,0,1,1,0,400000,1675.0,2636.5,0,1,0,0,0,1,0,0,0,0,0,1,0
17491,0,0,0,0,0,0,50000,49058.5,5000.0,0,0,0,0,1,0,1,0,0,0,1,0,0
17492,0,0,0,0,0,0,100000,1153.0,489.0,0,0,1,0,0,0,0,1,0,1,0,0,0
17493,0,0,0,0,0,0,100000,24001.5,1186.0,0,0,0,0,1,0,0,1,0,1,0,0,0
17494,0,0,0,0,0,0,360000,5082.5,4185.5,0,1,0,0,0,0,0,1,0,1,0,0,0
17495,0,0,0,0,0,0,30000,12020.5,890.0,0,0,1,0,0,0,0,1,0,0,1,0,0
17496,0,0,0,0,0,0,50000,9433.0,500.0,0,0,0,0,1,1,0,0,0,1,0,0,0
17497,0,0,0,0,0,1,80000,22205.5,815.5,0,0,0,0,1,1,0,0,1,0,0,0,1
17498,0,0,0,0,0,0,150000,326.0,326.0,0,0,0,0,1,0,0,1,1,0,0,0,0
17499,0,0,0,1,1,1,10000,9775.5,850.0,0,0,1,0,0,1,0,0,0,1,0,0,0
17500,0,0,0,0,0,0,200000,9142.5,3142.5,0,0,0,0,1,1,0,0,0,1,0,0,0
17501,0,0,0,1,0,0,30000,613.0,390.0,0,0,0,0,1,0,0,1,0,0,1,0,0
17502,0,0,0,0,0,0,220000,160664.5,6750.0,0,1,0,0,0,1,0,0,0,0,1,0,0
17503,0,0,0,0,0,0,180000,170487.0,7094.5,0,1,0,0,0,0,0,1,1,0,0,0,0
17504,0,0,0,0,0,0,220000,118331.0,2434.5,0,1,0,0,0,0,0,1,0,1,0,0,0
17505,0,0,0,0,0,0,220000,2307.5,3997.5,0,1,0,0,0,0,0,1,0,1,0,0,0
17506,0,0,0,0,0,0,390000,85471.5,3509.0,0,0,0,0,1,0,0,1,0,1,0,0,0
17507,0,0,0,0,0,1,350000,0.0,117.5,0,0,0,0,1,1,0,0,0,0,1,0,0
17508,0,0,0,0,0,0,560000,377157.5,12662.5,0,0,0,0,1,1,0,0,0,0,1,0,1
17509,0,0,0,0,0,0,240000,175372.0,7226.5,0,1,0,0,0,1,0,0,0,0,1,0,1
17510,0,0,0,0,0,0,410000,8830.5,815.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17511,0,0,0,0,0,1,90000,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,1
17512,0,0,1,0,0,0,30000,28861.0,1650.0,0,1,0,0,0,0,0,1,0,1,0,0,0
17513,1,1,1,1,1,1,40000,25794.0,1350.0,0,0,0,0,1,1,0,0,0,1,0,0,1
17514,0,0,0,0,0,0,60000,34788.5,1617.0,0,0,0,0,1,0,0,1,0,0,1,0,0
17515,0,0,0,0,0,0,390000,211641.0,7221.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17516,0,0,0,0,0,0,130000,68683.0,3500.0,0,0,0,0,1,1,0,0,0,1,0,0,0
17517,0,0,1,1,1,1,90000,28988.5,1575.0,0,0,0,0,1,0,0,1,0,1,0,0,1
17518,0,0,0,0,0,0,300000,121485.5,3800.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17519,0,0,0,0,0,0,220000,196683.0,9070.0,0,1,0,0,0,1,0,0,0,1,0,0,0
17520,1,1,1,1,0,0,20000,16131.0,500.0,0,1,0,0,0,0,0,1,0,1,0,0,0
17521,0,0,0,0,0,0,140000,89754.5,4500.0,0,0,1,0,0,1,0,0,0,1,0,0,0
17522,0,0,0,0,0,0,150000,92239.5,3810.0,0,0,0,1,0,1,0,0,0,0,0,1,0
17523,0,0,0,0,0,0,120000,18841.0,2000.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17524,0,0,0,0,1,1,200000,9718.5,1210.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17525,0,0,0,0,0,0,20000,5961.5,1016.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17526,1,1,1,1,1,1,110000,27033.0,1150.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17527,0,0,0,0,0,0,290000,314566.5,12012.0,0,0,0,0,1,0,0,1,0,1,0,0,0
17528,0,0,0,0,0,0,210000,48605.5,4500.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17529,1,0,0,0,0,0,370000,189458.5,11481.0,0,0,0,0,1,0,0,1,0,0,1,0,0
17530,0,0,0,0,0,0,80000,39399.0,2100.0,0,0,1,0,0,0,1,0,0,0,1,0,0
17531,0,0,0,0,0,0,200000,1261.0,1261.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17532,0,0,0,0,0,0,180000,88.0,88.0,0,0,0,0,1,1,0,0,0,1,0,0,0
17533,0,0,0,0,0,0,260000,132732.0,4000.5,0,0,0,0,1,0,0,1,0,1,0,0,0
17534,0,0,1,1,0,0,50000,20869.0,1000.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17535,0,0,0,0,0,0,150000,5876.0,5686.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17536,0,0,0,0,0,0,190000,81163.0,3150.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17537,0,0,0,0,0,0,160000,8044.0,1450.5,0,0,0,0,1,0,0,1,0,0,1,0,0
17538,0,0,0,0,0,0,180000,48378.0,1846.5,0,0,0,0,1,1,0,0,0,0,1,0,0
17539,0,0,0,0,0,0,130000,9300.5,869.0,0,0,0,0,1,0,0,1,0,1,0,0,0
17540,1,1,1,1,0,0,30000,29728.5,900.0,0,0,0,0,1,1,0,0,0,0,0,1,0
17541,0,1,1,1,1,1,100000,34004.5,2000.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17542,1,0,0,0,1,1,20000,17147.0,964.5,0,0,0,0,1,0,0,1,0,0,1,0,1
17543,0,0,0,0,0,0,100000,1653.0,2007.5,0,0,0,0,1,1,0,0,0,0,1,0,0
17544,0,0,0,0,0,0,20000,10061.0,1272.5,0,0,0,0,1,1,0,0,0,0,1,0,0
17545,1,1,1,0,0,1,20000,9304.5,675.0,0,0,0,0,1,1,0,0,0,1,0,0,1
17546,0,0,0,0,0,0,20000,18679.0,1272.5,0,0,1,0,0,0,0,1,0,0,0,1,0
17547,1,1,0,0,0,1,50000,34830.5,1542.0,0,0,1,0,0,1,0,0,0,0,1,0,1
17548,1,0,0,0,1,1,110000,42263.5,1375.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17549,0,0,0,0,0,0,60000,50893.0,1200.0,0,0,0,0,1,1,0,0,0,0,0,1,1
17550,0,0,0,0,1,1,50000,17964.5,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0
17551,1,0,0,0,1,1,200000,185553.0,7650.0,0,1,0,0,0,0,0,1,0,0,1,0,1
17552,0,0,0,0,0,0,360000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0
17553,0,0,0,0,0,0,110000,49447.0,2000.0,0,0,0,0,1,1,0,0,0,1,0,0,0
17554,0,0,0,0,0,0,230000,6348.5,3660.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17555,0,0,0,0,0,0,180000,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0
17556,0,0,0,0,0,0,180000,0.0,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0
17557,0,0,0,0,0,0,50000,48071.0,1053.5,0,0,0,0,1,0,0,1,0,0,1,0,0
17558,0,0,0,0,0,0,570000,4380.5,4563.0,0,1,0,0,0,1,0,0,0,0,1,0,0
17559,1,1,1,1,1,1,30000,16909.5,1000.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17560,0,0,0,0,0,0,140000,264.0,471.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17561,0,0,0,0,0,0,50000,5896.0,660.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17562,0,1,1,1,0,0,50000,47676.5,2850.0,0,1,0,0,0,1,0,0,0,1,0,0,1
17563,0,0,0,0,0,1,120000,1699.0,1732.0,0,1,0,0,0,0,0,1,0,1,0,0,1
17564,0,0,0,0,0,0,120000,2553.5,2262.5,0,1,0,0,0,0,0,1,0,1,0,0,1
17565,0,0,0,0,0,0,50000,330.0,330.0,0,0,0,0,1,0,0,1,0,0,1,0,0
17566,0,0,0,0,0,0,180000,5319.5,5605.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17567,0,0,0,0,0,0,80000,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17568,0,0,0,0,0,0,300000,-749.5,1050.0,0,1,0,0,0,1,0,0,0,0,1,0,0
17569,0,0,0,0,0,0,80000,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0
17570,0,0,0,0,0,1,70000,68276.5,1949.5,0,0,0,0,1,0,0,1,0,1,0,0,1
17571,0,0,0,0,0,0,320000,154749.0,5189.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17572,0,0,0,0,0,0,500000,14755.5,847.5,0,1,0,0,0,0,0,1,0,1,0,0,0
17573,0,0,0,0,0,0,250000,26971.0,7250.5,0,1,0,0,0,0,0,1,0,1,0,0,0
17574,0,0,0,0,0,0,230000,1706.0,738.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17575,0,0,0,0,0,0,80000,38134.5,1476.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17576,0,0,0,1,0,1,170000,3630.0,1880.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17577,0,0,0,0,0,0,110000,81758.5,3500.0,0,0,1,0,0,0,1,0,0,1,0,0,0
17578,0,0,0,0,0,0,240000,-15.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
17579,0,0,0,0,0,0,150000,65006.5,2434.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17580,0,0,0,0,0,0,90000,83339.5,5513.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17581,0,0,0,0,0,1,100000,101461.0,4250.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17582,0,0,0,0,1,1,30000,28085.0,2550.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17583,0,0,0,0,0,1,80000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,1
17584,0,0,0,0,0,0,260000,8306.0,2592.0,0,0,0,0,1,1,0,0,0,0,0,1,1
17585,0,0,0,0,0,0,200000,623.0,623.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17586,1,1,1,1,1,1,20000,15713.0,1000.0,0,0,1,0,0,1,0,0,0,0,1,0,1
17587,0,0,0,0,1,0,160000,1146.5,899.5,0,1,0,0,0,0,0,1,0,1,0,0,1
17588,1,1,1,1,1,1,70000,23013.5,1250.0,0,0,0,0,1,0,0,1,0,0,1,0,0
17589,0,0,0,0,0,0,20000,9019.5,1172.5,0,0,0,0,1,1,0,0,0,0,1,0,0
17590,0,0,0,0,0,0,200000,168.5,168.5,0,1,0,0,0,1,0,0,0,0,1,0,0
17591,0,0,0,0,0,0,440000,350909.0,11666.5,0,0,1,0,0,1,0,0,0,0,0,1,0
17592,0,0,1,1,1,1,20000,19981.5,900.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17593,0,0,0,0,0,0,110000,105261.5,4000.0,0,1,0,0,0,1,0,0,0,1,0,0,0
17594,0,0,0,0,0,0,130000,126741.5,2741.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17595,1,1,0,0,0,0,50000,45944.5,2650.0,0,0,0,0,1,1,0,0,0,1,0,0,0
17596,0,0,0,0,0,0,290000,1131.0,1131.0,0,1,0,0,0,1,0,0,0,1,0,0,1
17597,0,0,0,0,0,0,480000,25242.0,4071.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17598,0,0,0,0,0,0,310000,484.5,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
17599,0,1,0,0,0,0,30000,26851.5,1650.0,0,0,0,0,1,1,0,0,0,1,0,0,1
17600,0,0,0,0,0,1,500000,-37.0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0
17601,1,0,0,1,0,0,80000,54056.5,2200.0,0,0,0,0,1,0,0,1,0,1,0,0,0
17602,0,0,0,0,0,0,100000,70238.5,2655.0,0,0,0,0,1,1,0,0,0,1,0,0,0
17603,0,0,0,0,0,0,70000,67956.0,2127.0,0,0,1,0,0,1,0,0,0,0,1,0,0
17604,0,0,0,0,0,0,210000,87973.0,3120.0,0,0,0,0,1,1,0,0,0,0,1,0,0
17605,0,0,0,0,0,0,180000,195.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0
